Entry_Name,Gene_Ontology_IDs
S6KL_DROME,GO:0004674; GO:0005524; GO:0005654; GO:0005737; GO:0006355; GO:0006468; GO:0016572; GO:0018105
RIOK1_HUMAN,GO:0004674; GO:0005524; GO:0005654; GO:0005829; GO:0016310; GO:0016787; GO:0030490; GO:0030688; GO:0034708; GO:0042274; GO:0046872; GO:0106310; GO:2000234
PRP4B_BOVIN,GO:0004674; GO:0005524; GO:0005681; GO:0018105; GO:0018107; GO:0045292; GO:0106310
PLK4_AEDAE,GO:0004674; GO:0005524; GO:0005737; GO:0005814; GO:0006468; GO:0007099; GO:0106310
PAK_DROME,GO:0004674; GO:0005524; GO:0005737; GO:0005856; GO:0005925; GO:0006468; GO:0007155; GO:0007391; GO:0007395; GO:0007411; GO:0007480; GO:0016328; GO:0017124; GO:0019991; GO:0031252; GO:0031267; GO:0031594; GO:0035072; GO:0035556; GO:0043067; GO:0043408; GO:0045887; GO:0050770; GO:0050803; GO:0090128; GO:0097482; GO:0098696
STK10_CHICK,GO:0004674; GO:0005524; GO:0005737; GO:0005886; GO:0006468; GO:0007049; GO:0016020; GO:0042803; GO:0046777; GO:0106310; GO:2000401
AVR2A_BOVIN,GO:0004674; GO:0005524; GO:0005737; GO:0005886; GO:0006468; GO:0010862; GO:0015026; GO:0017002; GO:0030501; GO:0030509; GO:0032924; GO:0032927; GO:0034673; GO:0043235; GO:0045648; GO:0045669; GO:0045944; GO:0046872; GO:0048179; GO:0048185; GO:0071363; GO:0098821
HIPK2_MESAU,GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0006915; GO:0006974; GO:0016605; GO:0106310
HIPK2_MESAU,GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0006915; GO:0006974; GO:0016605; GO:0106310
KS6C1_HUMAN,GO:0004674; GO:0005524; GO:0005764; GO:0005768; GO:0005769; GO:0006468; GO:0007165; GO:0016020; GO:0035091; GO:0106310
PI3R4_RAT,GO:0004674; GO:0005524; GO:0005770; GO:0005776; GO:0005829; GO:0005930; GO:0006468; GO:0006623; GO:0010506; GO:0015630; GO:0016236; GO:0016241; GO:0030242; GO:0032465; GO:0032801; GO:0034271; GO:0034272; GO:0035032; GO:0036092; GO:0042149; GO:0043552; GO:0045022; GO:0045324; GO:0071561; GO:0097352; GO:0106310
RIOK3_BOVIN,GO:0004674; GO:0005524; GO:0005829; GO:0006468; GO:0030490; GO:0030688; GO:0031333; GO:0032728; GO:0039534; GO:0043124; GO:0045087; GO:0045089; GO:0046872; GO:0051607; GO:0071359; GO:0089720; GO:0098586; GO:0106310; GO:1990786
YR826_MIMIV,GO:0004674; GO:0005524; GO:0006468; GO:0009190; GO:0016021; GO:0035556; GO:0106310
CSK2A_SPOFR,GO:0004674; GO:0005524; GO:0006468; GO:0016055; GO:0106310
TTN1_CAEEL,GO:0004674; GO:0005524; GO:0006468; GO:0017022; GO:0031672; GO:0031674; GO:0031965; GO:0046872; GO:0051015; GO:0106310
DCLK_DROPS,GO:0004674; GO:0005524; GO:0006468; GO:0035556; GO:0106310
SBKH_DROME,GO:0004674; GO:0005524; GO:0007614; GO:0007616; GO:0010628; GO:0018105; GO:0018107; GO:0046872; GO:0072375; GO:0106310
SBKH_DROME,GO:0004674; GO:0005524; GO:0007614; GO:0007616; GO:0010628; GO:0018105; GO:0018107; GO:0046872; GO:0072375; GO:0106310
ST32C_MOUSE,GO:0004674; GO:0005524; GO:0018105; GO:0035556; GO:0046872; GO:0106310
ST32B_MOUSE,GO:0004674; GO:0005524; GO:0018105; GO:0035556; GO:0046872; GO:0106310
ADCK5_MOUSE,GO:0004674; GO:0005739; GO:0016021; GO:0016310
ADCK5_HUMAN,GO:0004674; GO:0016021; GO:0016310
AAKG2_MOUSE,GO:0004679; GO:0004862; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005977; GO:0006110; GO:0006468; GO:0006469; GO:0006633; GO:0008603; GO:0008607; GO:0010800; GO:0016208; GO:0019217; GO:0019887; GO:0019901; GO:0030295; GO:0031588; GO:0031669; GO:0035556; GO:0042149; GO:0043531; GO:0045860; GO:0050790
MKNK2_XENTR,GO:0004683; GO:0005516; GO:0005524; GO:0005634; GO:0005737; GO:0006417; GO:0009931; GO:0018105; GO:0035556; GO:0046777; GO:0046872; GO:0106310
CAMKI_MACNP,GO:0004683; GO:0005516; GO:0005524; GO:0006468; GO:0022404; GO:0106310
CAMKI_MACNP,GO:0004683; GO:0005516; GO:0005524; GO:0006468; GO:0022404; GO:0106310
PHKG1_RAT,GO:0004689; GO:0005516; GO:0005524; GO:0005964; GO:0005977; GO:0005978; GO:0006468; GO:0019899; GO:0050321; GO:0106310
AKP13_HUMAN,GO:0004691; GO:0005078; GO:0005085; GO:0005634; GO:0005829; GO:0005938; GO:0007186; GO:0007507; GO:0016020; GO:0031267; GO:0035023; GO:0035025; GO:0043123; GO:0043406; GO:0046872; GO:0048471; GO:0051018; GO:0051056; GO:0051168; GO:0055007; GO:0060090; GO:0060297; GO:0060348; GO:0061049; GO:0071875; GO:0086023
KAPC3_DROME,GO:0004691; GO:0005524; GO:0005952; GO:0006468; GO:0007165; GO:0007476; GO:0018105; GO:0106310
KAPC3_DROME,GO:0004691; GO:0005524; GO:0005952; GO:0006468; GO:0007165; GO:0007476; GO:0018105; GO:0106310
KGP1_DROME,GO:0004692; GO:0005524; GO:0005737; GO:0006468; GO:0007526; GO:0030553; GO:0106310
KGP1_DROME,GO:0004692; GO:0005524; GO:0005737; GO:0006468; GO:0007526; GO:0030553; GO:0106310
KGP1_DROME,GO:0004692; GO:0005524; GO:0005737; GO:0006468; GO:0007526; GO:0030553; GO:0106310
KGP24_DROME,GO:0004692; GO:0005524; GO:0005829; GO:0005886; GO:0006468; GO:0007614; GO:0007616; GO:0007631; GO:0008016; GO:0008045; GO:0008345; GO:0009744; GO:0030536; GO:0030553; GO:0032095; GO:0046959; GO:0106310
CDKL1_MOUSE,GO:0004693; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0006468; GO:0035869; GO:0043231; GO:0106310; GO:1902017
CDK20_DANRE,GO:0004693; GO:0005524; GO:0005634; GO:0005737; GO:0005929; GO:0006468; GO:0007049; GO:0051301; GO:0060271; GO:0106310
CDK5_GLOMM,GO:0004693; GO:0005524; GO:0006468; GO:0007049; GO:0051301; GO:0106310
KPCD3_MOUSE,GO:0004698; GO:0005524; GO:0005654; GO:0005829; GO:0006468; GO:0016020; GO:0016301; GO:0046872; GO:0089700; GO:0106310
MK15_XENLA,GO:0004707; GO:0005524; GO:0005737; GO:0005911; GO:0005929; GO:0006468; GO:0035253; GO:0036064; GO:0106310; GO:1902017
M313A_XENLA,GO:0004709; GO:0005524; GO:0005737; GO:0016020; GO:0046777; GO:0106310
MOS_PATPE,GO:0004709; GO:0005524; GO:0006468; GO:0007147; GO:0007292; GO:0045930; GO:0106310
IGF1R_BOVIN,GO:0004713; GO:0004714; GO:0005009; GO:0005010; GO:0005198; GO:0005520; GO:0005524; GO:0005737; GO:0005886; GO:0005887; GO:0005899; GO:0007169; GO:0014068; GO:0030424; GO:0033674; GO:0042593; GO:0043066; GO:0043235; GO:0043409; GO:0043410; GO:0043548; GO:0043560; GO:0046328; GO:0046777; GO:0048009; GO:0051897; GO:0071333
CAD96_DROME,GO:0004713; GO:0004714; GO:0005509; GO:0005524; GO:0005887; GO:0006468; GO:0007030; GO:0007156; GO:0007169; GO:0014068; GO:0016339; GO:0033674; GO:0042060; GO:0043235; GO:0045177; GO:0045792; GO:0090303
CAD96_DROME,GO:0004713; GO:0004714; GO:0005509; GO:0005524; GO:0005887; GO:0006468; GO:0007030; GO:0007156; GO:0007169; GO:0014068; GO:0016339; GO:0033674; GO:0042060; GO:0043235; GO:0045177; GO:0045792; GO:0090303
ROR2_DROME,GO:0004713; GO:0004714; GO:0005518; GO:0005524; GO:0005886; GO:0005887; GO:0006468; GO:0007165; GO:0007169; GO:0033674; GO:0038062; GO:0042052; GO:0043235; GO:0046716; GO:0072499
ROR2_DROME,GO:0004713; GO:0004714; GO:0005518; GO:0005524; GO:0005886; GO:0005887; GO:0006468; GO:0007165; GO:0007169; GO:0033674; GO:0038062; GO:0042052; GO:0043235; GO:0046716; GO:0072499
DDRB_CAEEL,GO:0004713; GO:0004714; GO:0005518; GO:0005524; GO:0005886; GO:0005887; GO:0007169; GO:0008045; GO:0018108; GO:0030424; GO:0033674; GO:0038062; GO:0043204; GO:0043235; GO:0048680; GO:0097376
ROR1_DROME,GO:0004713; GO:0004714; GO:0005524; GO:0005887; GO:0006468; GO:0007169; GO:0007417; GO:0010976; GO:0014068; GO:0016021; GO:0017147; GO:0033674; GO:0043235
FER_DROME,GO:0004713; GO:0004715; GO:0005102; GO:0005524; GO:0005543; GO:0005886; GO:0005912; GO:0007169; GO:0007391; GO:0007394; GO:0007411; GO:0019898; GO:0030154; GO:0031234; GO:0045087; GO:0046664; GO:0051017
SRC42_DROME,GO:0004713; GO:0004715; GO:0005102; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0006468; GO:0007169; GO:0007391; GO:0007395; GO:0007411; GO:0007424; GO:0007435; GO:0007476; GO:0016477; GO:0018108; GO:0030154; GO:0031234; GO:0034332; GO:0036335; GO:0042059; GO:0042742; GO:0043277; GO:0045087; GO:0045742; GO:0045874; GO:0045886; GO:0046529; GO:0048167; GO:0048749; GO:0051017; GO:0070374; GO:0071588; GO:0090136; GO:0106016
SHARK_DROME,GO:0004713; GO:0004715; GO:0005102; GO:0005524; GO:0005737; GO:0005938; GO:0007169; GO:0007254; GO:0007306; GO:0007391; GO:0007394; GO:0030154; GO:0031234; GO:0043277; GO:0045087; GO:0045199; GO:0046843
SRC64_DROME,GO:0004713; GO:0004715; GO:0005102; GO:0005524; GO:0005829; GO:0005886; GO:0007169; GO:0007293; GO:0007300; GO:0007301; GO:0007349; GO:0007411; GO:0007424; GO:0007435; GO:0007616; GO:0008064; GO:0008302; GO:0008335; GO:0016319; GO:0018108; GO:0030036; GO:0030046; GO:0030154; GO:0030708; GO:0030717; GO:0030723; GO:0031234; GO:0034332; GO:0035332; GO:0036058; GO:0045087; GO:0045172; GO:0045742; GO:0045743; GO:0045874; GO:0045886; GO:0048167; GO:0048477; GO:0090136; GO:0120176
ACKL_DROME,GO:0004713; GO:0004715; GO:0005102; GO:0005524; GO:0006468; GO:0007169; GO:0008258; GO:0018108; GO:0030154; GO:0031034; GO:0031234; GO:0045087; GO:0046664
JAK2_CHICK,GO:0004713; GO:0004715; GO:0005126; GO:0005131; GO:0005524; GO:0005634; GO:0005829; GO:0005856; GO:0006325; GO:0007165; GO:0007259; GO:0007260; GO:0008284; GO:0012505; GO:0016020; GO:0019221; GO:0020037; GO:0030154; GO:0030218; GO:0035401; GO:0035556; GO:0042393; GO:0042976; GO:0042981; GO:0043687; GO:0046777; GO:0060397
BTKL_DROME,GO:0004713; GO:0004715; GO:0005524; GO:0005737; GO:0005886; GO:0007254; GO:0007300; GO:0007301; GO:0007349; GO:0007391; GO:0007424; GO:0007435; GO:0007485; GO:0007619; GO:0008258; GO:0008340; GO:0018108; GO:0030036; GO:0030717; GO:0030723; GO:0030833; GO:0035277; GO:0042023; GO:0045172; GO:0045177; GO:0046872; GO:0046960; GO:0048477; GO:0071944
PTK7_CHICK,GO:0004713; GO:0005524; GO:0005886; GO:0005911; GO:0007155; GO:0016021; GO:0016055; GO:0050839; GO:0060828
FGFR2_CHICK,GO:0004714; GO:0005007; GO:0005524; GO:0005794; GO:0005887; GO:0006915; GO:0007169; GO:0008284; GO:0017134; GO:0031410; GO:0033674; GO:0043235
FGFR_STRPU,GO:0004714; GO:0005007; GO:0005524; GO:0005887; GO:0007169; GO:0017134; GO:0033674; GO:0043235
TORSO_BOMMO,GO:0004714; GO:0005524; GO:0005886; GO:0016021; GO:0046872
TORSO_BOMMO,GO:0004714; GO:0005524; GO:0005886; GO:0016021; GO:0046872
LTK_DANRE,GO:0004714; GO:0005524; GO:0005887; GO:0007169; GO:0030318; GO:0033674; GO:0042127; GO:0043235; GO:0043473; GO:0045664; GO:0048066; GO:0048070; GO:0050935; GO:0070285; GO:0097324; GO:0098727
EGFR_APIME,GO:0004714; GO:0005524; GO:0007169; GO:0016021; GO:0042127; GO:0098590
ILPR_BRALA,GO:0004714; GO:0005524; GO:0007169; GO:0016021; GO:0043548; GO:0043560; GO:0046777; GO:0046872
HTK16_HYDVU,GO:0004715; GO:0005524
PIMT_CHICK,GO:0004719; GO:0005737; GO:0005829; GO:0006479
PCMD1_MOUSE,GO:0004719; GO:0005737; GO:0016020
CTL2A_DANRE,GO:0004721
CNEP1_DROME,GO:0004721; GO:0004722; GO:0005635; GO:0005737; GO:0005789; GO:0006470; GO:0006998; GO:0007474; GO:0008287; GO:0010867; GO:0017018; GO:0030176; GO:0030514; GO:0031965; GO:0071595; GO:0101025; GO:1903740
DUS1B_ARATH,GO:0004721; GO:0004725; GO:0005634; GO:0005737; GO:0005886; GO:0006470; GO:0006979; GO:0008330; GO:0010193; GO:0017017; GO:0017018; GO:0033549; GO:0034051; GO:0034599; GO:0035556; GO:0043407; GO:0043409
PPM1H_XENTR,GO:0004721; GO:0005634; GO:0005737; GO:0006470; GO:0017018
PGAM5_DROAN,GO:0004721; GO:0005741; GO:0006470; GO:0009408; GO:0016021; GO:0017018; GO:0019900; GO:0035970; GO:0043539; GO:0072347; GO:0090141
HZG_DROME,GO:0004721; GO:0005886; GO:0006470; GO:0008420; GO:0017018; GO:0040019
HZG_DROME,GO:0004721; GO:0005886; GO:0006470; GO:0008420; GO:0017018; GO:0040019
Y9801_DROME,GO:0004722
RDGC_DROME,GO:0004722; GO:0004723; GO:0005506; GO:0005509; GO:0005516; GO:0005634; GO:0005737; GO:0005829; GO:0006470; GO:0007601; GO:0007602; GO:0016059; GO:0017018; GO:0019722; GO:0030145; GO:0043052; GO:0050906
PP2B2_DROME,GO:0004722; GO:0004723; GO:0005516; GO:0005737; GO:0005955; GO:0006470; GO:0007143; GO:0017018; GO:0030431; GO:0033192; GO:0035220; GO:0045995; GO:0046872; GO:0051321; GO:0097720
TI50C_DROME,GO:0004722; GO:0004725; GO:0005739; GO:0005743; GO:0005744; GO:0006470; GO:0007005; GO:0007006; GO:0016021; GO:0030150
PP2B3_DROME,GO:0004722; GO:0005516; GO:0005737; GO:0005955; GO:0017018; GO:0030431; GO:0033192; GO:0046872; GO:0097720
PP1_MAIZE,GO:0004722; GO:0005634; GO:0005737; GO:0017018; GO:0046872
PPM1F_HUMAN,GO:0004722; GO:0005634; GO:0005829; GO:0006469; GO:0006470; GO:0008138; GO:0010628; GO:0010634; GO:0010811; GO:0017018; GO:0030335; GO:0032880; GO:0032991; GO:0033137; GO:0033192; GO:0035970; GO:0043280; GO:0044387; GO:0045892; GO:0045927; GO:0046872; GO:0048471; GO:0050921; GO:0051224; GO:0051496; GO:0051894; GO:0070262; GO:0071466; GO:0097193; GO:2000048
UBCP1_XENTR,GO:0004722; GO:0005634; GO:0006470; GO:0017018
Y0417_DROME,GO:0004722; GO:0005737; GO:0006470; GO:0017018; GO:0046872
PHLPP_DROME,GO:0004722; GO:0006470; GO:0006915; GO:0017018; GO:0042981; GO:0046872
PTN11_CHICK,GO:0004725; GO:0004726; GO:0005634; GO:0005737; GO:0006470; GO:0030971; GO:0032331; GO:0045778; GO:0050839; GO:0070374; GO:0071364
PTN4_MOUSE,GO:0004725; GO:0004726; GO:0005737; GO:0005856; GO:0006470; GO:0008092; GO:0009898; GO:0016020; GO:0018108; GO:0035254
LAR_DROME,GO:0004725; GO:0005001; GO:0005158; GO:0005925; GO:0006470; GO:0007155; GO:0007283; GO:0007399; GO:0007411; GO:0007412; GO:0008045; GO:0008201; GO:0008594; GO:0009925; GO:0009986; GO:0016021; GO:0030424; GO:0031252; GO:0031290; GO:0032093; GO:0035335; GO:0045467; GO:0046627; GO:0048477; GO:0048675; GO:0048841; GO:0051124; GO:0051491; GO:0060269; GO:0061484; GO:0120034; GO:1903386
PTPRK_HUMAN,GO:0004725; GO:0005001; GO:0005886; GO:0005887; GO:0005911; GO:0005912; GO:0006470; GO:0007155; GO:0007165; GO:0007179; GO:0008013; GO:0008285; GO:0009986; GO:0010839; GO:0016021; GO:0016477; GO:0019901; GO:0030054; GO:0030336; GO:0031256; GO:0034394; GO:0034614; GO:0034644; GO:0043231; GO:0045295; GO:0045786; GO:0045892; GO:0048041
PTPRK_HUMAN,GO:0004725; GO:0005001; GO:0005886; GO:0005887; GO:0005911; GO:0005912; GO:0006470; GO:0007155; GO:0007165; GO:0007179; GO:0008013; GO:0008285; GO:0009986; GO:0010839; GO:0016021; GO:0016477; GO:0019901; GO:0030054; GO:0030336; GO:0031256; GO:0034394; GO:0034614; GO:0034644; GO:0043231; GO:0045295; GO:0045786; GO:0045892; GO:0048041
PTP69_DROME,GO:0004725; GO:0005001; GO:0005886; GO:0006470; GO:0007155; GO:0007411; GO:0007415; GO:0008045; GO:0009986; GO:0016021; GO:0016201; GO:0030424; GO:0035335; GO:0048813; GO:0097155
PTP99_DROME,GO:0004725; GO:0005001; GO:0005886; GO:0006470; GO:0007414; GO:0007415; GO:0008045; GO:0016021; GO:0030424; GO:0035335
PTP10_DROME,GO:0004725; GO:0005001; GO:0006470; GO:0007411; GO:0007417; GO:0007424; GO:0007616; GO:0008045; GO:0016021; GO:0030424; GO:0030948; GO:0040037; GO:0042059; GO:0045177; GO:0060446
PTN23_MOUSE,GO:0004725; GO:0005634; GO:0005654; GO:0005737; GO:0005768; GO:0005769; GO:0005829; GO:0006470; GO:0010633; GO:0016604; GO:0019901; GO:0032456; GO:0036064; GO:0043162; GO:0043231; GO:0043328; GO:0045022; GO:0060271; GO:0061357; GO:1903387; GO:1903393; GO:2000643
PRL1_DROME,GO:0004725; GO:0005634; GO:0005737; GO:0005886; GO:0008138; GO:0016327; GO:0030424; GO:0035335; GO:0071244
DUSK4_DROME,GO:0004725; GO:0005634; GO:0005737; GO:0006470; GO:0008138; GO:0016311; GO:0016791; GO:0017018; GO:0043508
DUS14_MOUSE,GO:0004725; GO:0005634; GO:0005737; GO:0006470; GO:0017017; GO:0017018
PPAC1_DROME,GO:0004725; GO:0005634; GO:0005737; GO:0006470; GO:0035335
DUS23_MOUSE,GO:0004725; GO:0005654; GO:0005737; GO:0005829; GO:0006470; GO:0008138; GO:0016311; GO:0016791; GO:0017018
PTPR2_RAT,GO:0004725; GO:0005737; GO:0005788; GO:0006470; GO:0006629; GO:0007269; GO:0030141; GO:0030285; GO:0030667; GO:0030672; GO:0034260; GO:0035773; GO:0043195; GO:0043235; GO:0045202; GO:0051046; GO:0070161
PTN7_MOUSE,GO:0004725; GO:0005737; GO:0005829; GO:0006470; GO:0009898; GO:0015630; GO:0072686
PTPC1_DANRE,GO:0004725; GO:0005737; GO:0006470; GO:0008138; GO:0060271
PTN9_MOUSE,GO:0004725; GO:0005737; GO:0006470; GO:0010977; GO:0035335; GO:0044306; GO:1903078
PPOX_BOVIN,GO:0004729; GO:0006782; GO:0006783; GO:0016491; GO:0031304
PSUG_CALS4,GO:0004730; GO:0016798; GO:0046113; GO:0046872
PNPH_ANOGA,GO:0004731; GO:0005737; GO:0006166
P5CR1_HUMAN,GO:0004735; GO:0005739; GO:0005759; GO:0006561; GO:0034599; GO:0042802; GO:0051881; GO:0055129; GO:1903206
PYC_BOVIN,GO:0004736; GO:0005524; GO:0005737; GO:0005739; GO:0005743; GO:0005759; GO:0006090; GO:0006094; GO:0006629; GO:0006734; GO:0006739; GO:0010629; GO:0019074; GO:0019076; GO:0042802; GO:0044794; GO:0046872
ODPA_CAEEL,GO:0004739; GO:0005739; GO:0005759; GO:0006086; GO:0006096
ODPB_CAEEL,GO:0004739; GO:0005739; GO:0005967; GO:0006086; GO:0006096
ODP2_CAEEL,GO:0004742; GO:0005967; GO:0006086; GO:0006096
RBSK_HUMAN,GO:0004747; GO:0005524; GO:0005634; GO:0005829; GO:0006098; GO:0019303; GO:0042802; GO:0046872
RPE_HUMAN,GO:0004750; GO:0005829; GO:0005975; GO:0006098; GO:0009052; GO:0042802; GO:0042803; GO:0044262; GO:0046872; GO:0070062
RPIA_HUMAN,GO:0004751; GO:0005829; GO:0006014; GO:0006098; GO:0009052; GO:0019693; GO:0042802; GO:0043231; GO:0048029
AASS_BOVIN,GO:0004753; GO:0005737; GO:0005739; GO:0006554; GO:0019878; GO:0033512; GO:0047130; GO:0047131
SPRE_XENTR,GO:0004757; GO:0005737; GO:0006729
SPTC2_MOUSE,GO:0004758; GO:0005739; GO:0006686; GO:0016021; GO:0017059; GO:0030148; GO:0030170; GO:0046511; GO:0046512; GO:0046513; GO:0060612; GO:0061724; GO:1904504
SPTC2_MOUSE,GO:0004758; GO:0005739; GO:0006686; GO:0016021; GO:0017059; GO:0030148; GO:0030170; GO:0046511; GO:0046512; GO:0046513; GO:0060612; GO:0061724; GO:1904504
SPTC1_MOUSE,GO:0004758; GO:0005783; GO:0005789; GO:0006665; GO:0006686; GO:0016021; GO:0017059; GO:0030148; GO:0030170; GO:0035339; GO:0046511; GO:0046512; GO:0046513; GO:0061724; GO:1904504; GO:1904649
SPEE_HUMAN,GO:0004766; GO:0005829; GO:0006595; GO:0006596; GO:0008295; GO:0042802; GO:0042803; GO:1990830
ASM3B_HUMAN,GO:0004767; GO:0005615; GO:0005886; GO:0006685; GO:0006954; GO:0008081; GO:0008270; GO:0016798; GO:0031225; GO:0034122; GO:0045087; GO:0046466; GO:0050728; GO:0070062
SCD_HUMAN,GO:0004768; GO:0005506; GO:0005730; GO:0005783; GO:0005789; GO:0006636; GO:0016020; GO:0016021; GO:0016491; GO:0030176; GO:0032896; GO:0070542; GO:0120162; GO:1903966
SCD_BOVIN,GO:0004768; GO:0005506; GO:0005730; GO:0005789; GO:0006636; GO:0016021; GO:0016491; GO:0030176; GO:0032896; GO:0070542; GO:1903966
ACOD_CYPCA,GO:0004768; GO:0005506; GO:0005789; GO:0006636; GO:0016021; GO:0016491
SCD5_BOVIN,GO:0004768; GO:0005506; GO:0005789; GO:0006636; GO:0016021; GO:0016491; GO:1903966
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
FAD9_ACHDO,GO:0004768; GO:0006633; GO:0016021; GO:0046872
LIPS_PIG,GO:0004771; GO:0004806; GO:0005634; GO:0005737; GO:0005739; GO:0005811; GO:0005829; GO:0005901; GO:0006361; GO:0006363; GO:0008203; GO:0016020; GO:0016042; GO:0019433; GO:0033878; GO:0042134; GO:0046340; GO:0046485; GO:0047372; GO:0047376; GO:0050253; GO:0102258; GO:0102259
LIPS_PIG,GO:0004771; GO:0004806; GO:0005634; GO:0005737; GO:0005739; GO:0005811; GO:0005829; GO:0005901; GO:0006361; GO:0006363; GO:0008203; GO:0016020; GO:0016042; GO:0019433; GO:0033878; GO:0042134; GO:0046340; GO:0046485; GO:0047372; GO:0047376; GO:0050253; GO:0102258; GO:0102259
EST1C_MOUSE,GO:0004771; GO:0005615; GO:0005737; GO:0005783; GO:0005788; GO:0005811; GO:0006695; GO:0008203; GO:0009617; GO:0010875; GO:0010887; GO:0016042; GO:0016788; GO:0030855; GO:0042632; GO:0043691; GO:0051791; GO:0052689; GO:0070857; GO:0071397; GO:0071404; GO:0080030; GO:0090205; GO:0120188
LDAH_HUMAN,GO:0004771; GO:0005783; GO:0005811; GO:0016042; GO:0019915
SUCB1_COLLI,GO:0004775; GO:0005524; GO:0005739; GO:0006099; GO:0046872
SSDH_HUMAN,GO:0004777; GO:0005739; GO:0005759; GO:0006105; GO:0006536; GO:0006807; GO:0007417; GO:0009450; GO:0009791; GO:0042135; GO:0042802
SODC_DANRE,GO:0004784; GO:0005507; GO:0005634; GO:0005739; GO:0005777; GO:0005829; GO:0009410; GO:0010038; GO:0019430; GO:0051597; GO:0070050
SODC_XENTR,GO:0004784; GO:0005507; GO:0005634; GO:0005739; GO:0005777; GO:0005829; GO:0019430
SODC_CERCA,GO:0004784; GO:0005737; GO:0046872
TRXR2_DROME,GO:0004791; GO:0005739; GO:0005829; GO:0045454; GO:0050660
SELT_DROME,GO:0004791; GO:0005789; GO:0012505; GO:0045454
TSTD3_MOUSE,GO:0004792
THA2_ARATH,GO:0004793; GO:0005829; GO:0006545; GO:0006567; GO:0008732
KITH_CHICK,GO:0004797; GO:0005524; GO:0005737; GO:0008270; GO:0016310; GO:0042802; GO:0046104; GO:0051289; GO:0071897
TALDO_RAT,GO:0004801; GO:0005829; GO:0005975; GO:0006002; GO:0006098; GO:0009052; GO:0019682; GO:0030246; GO:0043231; GO:0048029
TKTL2_MOUSE,GO:0004802; GO:0005737; GO:0030976; GO:0046872
LIPR1_HUMAN,GO:0004806; GO:0005509; GO:0005576; GO:0006629
LIPR1_HUMAN,GO:0004806; GO:0005509; GO:0005576; GO:0006629
LIPR1_MOUSE,GO:0004806; GO:0005509; GO:0005615; GO:0006629; GO:0016298
LIPP_HUMAN,GO:0004806; GO:0005576; GO:0005615; GO:0006629; GO:0016042; GO:0016298; GO:0030299; GO:0046872; GO:0047376; GO:0061365
LIP1_DROME,GO:0004806; GO:0005576; GO:0007586; GO:0016042
LIP1_DROME,GO:0004806; GO:0005576; GO:0007586; GO:0016042
LIP1_DROME,GO:0004806; GO:0005576; GO:0007586; GO:0016042
LIP1_DROME,GO:0004806; GO:0005576; GO:0007586; GO:0016042
LIP1_DROME,GO:0004806; GO:0005576; GO:0007586; GO:0016042
LIP1_DROME,GO:0004806; GO:0005576; GO:0007586; GO:0016042
